TIME,AVAILABLE BIKES,TIME,DAY_OF_WEEK,k-3-q-TIME,k-3-q,k-6-q-TIME,k-6-q,k-9-q-TIME,k-9-q,k-3d-TIME,k-3d,k-2d-TIME,k-2d,k-1d-TIME,k-1d,k-1w-TIME,k-1w,k-2w-TIME,k-2w,k-3w-TIME,k-3w,OCCUPANCY FUTURE TIME,OCCUPANCY_FUTURE
2020-02-25 20:35:02,1,2020-02-25 20:35:02,1,2020-02-25 19:20:02,8.0,2020-02-25 19:05:02,9.0,2020-02-25 18:50:02,12.0,2020-02-27 20:35:02,0.0,2020-02-28 20:35:02,1.0,2020-03-02 20:35:02,0.0,2020-02-25 20:35:02,1,2020-02-18 20:35:02,0.0,2020-02-11 20:35:02,0.0,2020-03-03 20:35:02,0.0
2020-02-25 20:40:02,0,2020-02-25 20:40:02,1,2020-02-25 19:25:02,7.0,2020-02-25 19:10:02,8.0,2020-02-25 18:55:02,11.0,2020-02-27 20:40:02,0.0,2020-02-28 20:40:02,0.0,2020-03-02 20:40:02,0.0,2020-02-25 20:40:02,0,2020-02-18 20:40:02,0.0,2020-02-11 20:40:02,0.0,2020-03-03 20:40:02,0.0
2020-02-25 20:45:02,0,2020-02-25 20:45:02,1,2020-02-25 19:30:02,7.0,2020-02-25 19:15:02,8.0,2020-02-25 19:00:02,9.0,2020-02-27 20:45:02,0.0,2020-02-28 20:45:02,0.0,2020-03-02 20:45:02,0.0,2020-02-25 20:45:02,0,2020-02-18 20:45:02,0.0,2020-02-11 20:45:02,0.0,2020-03-03 20:45:03,0.0
2020-02-25 20:50:02,0,2020-02-25 20:50:02,1,2020-02-25 19:35:02,6.0,2020-02-25 19:20:02,8.0,2020-02-25 19:05:02,9.0,2020-02-27 20:50:02,1.0,2020-02-28 20:50:02,0.0,2020-03-02 20:50:02,0.0,2020-02-25 20:50:02,0,2020-02-18 20:50:02,0.0,2020-02-11 20:50:02,0.0,2020-03-03 20:50:02,0.0
2020-02-25 20:55:02,0,2020-02-25 20:55:02,1,2020-02-25 19:40:02,4.0,2020-02-25 19:25:02,7.0,2020-02-25 19:10:02,8.0,2020-02-27 20:55:02,1.0,2020-02-28 20:55:02,0.0,2020-03-02 20:55:02,0.0,2020-02-25 20:55:02,0,2020-02-18 20:55:02,0.0,2020-02-11 20:55:02,0.0,2020-03-03 20:55:02,0.0
2020-02-25 21:00:02,0,2020-02-25 21:00:02,1,2020-02-25 19:45:02,4.0,2020-02-25 19:30:02,7.0,2020-02-25 19:15:02,8.0,2020-02-27 21:00:02,1.0,2020-02-28 21:00:02,0.0,2020-03-02 21:00:02,0.0,2020-02-25 21:00:02,0,2020-02-18 21:00:02,0.0,2020-02-11 21:00:03,0.0,2020-03-03 21:00:03,0.0
2020-02-25 21:05:02,0,2020-02-25 21:05:02,1,2020-02-25 19:50:02,2.0,2020-02-25 19:35:02,6.0,2020-02-25 19:20:02,8.0,2020-02-27 21:05:03,1.0,2020-02-28 21:05:02,0.0,2020-03-02 21:05:02,0.0,2020-02-25 21:05:02,0,2020-02-18 21:05:02,0.0,2020-02-11 21:05:02,0.0,2020-03-03 21:05:03,0.0
2020-02-25 21:10:02,0,2020-02-25 21:10:02,1,2020-02-25 19:55:02,2.0,2020-02-25 19:40:02,4.0,2020-02-25 19:25:02,7.0,2020-02-27 21:10:02,1.0,2020-02-28 21:10:02,0.0,2020-03-02 21:10:02,0.0,2020-02-25 21:10:02,0,2020-02-18 21:10:01,0.0,2020-02-11 21:10:02,0.0,2020-03-03 21:10:02,0.0
2020-02-25 21:15:02,0,2020-02-25 21:15:02,1,2020-02-25 20:00:02,2.0,2020-02-25 19:45:02,4.0,2020-02-25 19:30:02,7.0,2020-02-27 21:15:02,1.0,2020-02-28 21:15:02,0.0,2020-03-02 21:15:02,0.0,2020-02-25 21:15:02,0,2020-02-18 21:15:02,0.0,2020-02-11 21:15:02,0.0,2020-03-03 21:15:02,0.0
2020-02-25 21:20:02,1,2020-02-25 21:20:02,1,2020-02-25 20:05:02,1.0,2020-02-25 19:50:02,2.0,2020-02-25 19:35:02,6.0,2020-02-27 21:20:03,1.0,2020-02-28 21:20:02,0.0,2020-03-02 21:20:02,0.0,2020-02-25 21:20:02,1,2020-02-18 21:20:02,0.0,2020-02-11 21:20:02,0.0,2020-03-03 21:20:02,1.0
2020-02-25 21:25:02,1,2020-02-25 21:25:02,1,2020-02-25 20:10:02,1.0,2020-02-25 19:55:02,2.0,2020-02-25 19:40:02,4.0,2020-02-27 21:25:02,0.0,2020-02-28 21:25:02,0.0,2020-03-02 21:25:02,0.0,2020-02-25 21:25:02,1,2020-02-18 21:25:02,0.0,2020-02-11 21:25:02,0.0,2020-03-03 21:25:02,0.0
2020-02-25 21:30:01,1,2020-02-25 21:30:01,1,2020-02-25 20:15:02,1.0,2020-02-25 20:00:02,2.0,2020-02-25 19:45:02,4.0,2020-02-27 21:30:02,0.0,2020-02-28 21:30:02,0.0,2020-03-02 21:30:02,0.0,2020-02-25 21:30:01,1,2020-02-18 21:30:02,0.0,2020-02-11 21:30:02,0.0,2020-03-03 21:30:03,0.0
2020-02-25 21:35:02,1,2020-02-25 21:35:02,1,2020-02-25 20:20:02,1.0,2020-02-25 20:05:02,1.0,2020-02-25 19:50:02,2.0,2020-02-27 21:35:02,0.0,2020-02-28 21:35:02,0.0,2020-03-02 21:35:02,0.0,2020-02-25 21:35:02,1,2020-02-18 21:35:02,0.0,2020-02-11 21:35:02,0.0,2020-03-03 21:35:02,0.0
2020-02-25 21:40:02,1,2020-02-25 21:40:02,1,2020-02-25 20:25:02,1.0,2020-02-25 20:10:02,1.0,2020-02-25 19:55:02,2.0,2020-02-27 21:40:02,0.0,2020-02-28 21:40:02,0.0,2020-03-02 21:40:02,0.0,2020-02-25 21:40:02,1,2020-02-18 21:40:02,0.0,2020-02-11 21:40:02,0.0,2020-03-03 21:40:02,0.0
2020-02-25 21:45:02,0,2020-02-25 21:45:02,1,2020-02-25 20:30:02,1.0,2020-02-25 20:15:02,1.0,2020-02-25 20:00:02,2.0,2020-02-27 21:45:02,0.0,2020-02-28 21:45:02,0.0,2020-03-02 21:45:02,0.0,2020-02-25 21:45:02,0,2020-02-18 21:45:02,0.0,2020-02-11 21:45:02,0.0,2020-03-03 21:45:02,0.0
2020-02-25 21:50:02,0,2020-02-25 21:50:02,1,2020-02-25 20:35:02,1.0,2020-02-25 20:20:02,1.0,2020-02-25 20:05:02,1.0,2020-02-27 21:50:02,0.0,2020-02-28 21:50:02,0.0,2020-03-02 21:50:02,1.0,2020-02-25 21:50:02,0,2020-02-18 21:50:02,0.0,2020-02-11 21:50:02,0.0,2020-03-03 21:50:02,0.0
2020-02-25 21:55:02,0,2020-02-25 21:55:02,1,2020-02-25 20:40:02,0.0,2020-02-25 20:25:02,1.0,2020-02-25 20:10:02,1.0,2020-02-27 21:55:02,0.0,2020-02-28 21:55:03,0.0,2020-03-02 21:55:02,1.0,2020-02-25 21:55:02,0,2020-02-18 21:55:02,0.0,2020-02-11 21:55:02,0.0,2020-03-03 21:55:02,0.0
2020-02-25 22:00:02,0,2020-02-25 22:00:02,1,2020-02-25 20:45:02,0.0,2020-02-25 20:30:02,1.0,2020-02-25 20:15:02,1.0,2020-02-27 22:00:02,0.0,2020-02-28 22:00:02,0.0,2020-03-02 22:00:02,1.0,2020-02-25 22:00:02,0,2020-02-18 22:00:02,0.0,2020-02-11 22:00:02,0.0,2020-03-03 22:00:02,0.0
2020-02-25 22:05:02,0,2020-02-25 22:05:02,1,2020-02-25 20:50:02,0.0,2020-02-25 20:35:02,1.0,2020-02-25 20:20:02,1.0,2020-02-27 22:05:02,0.0,2020-02-28 22:05:02,0.0,2020-03-02 22:05:02,1.0,2020-02-25 22:05:02,0,2020-02-18 22:05:02,0.0,2020-02-11 22:05:02,0.0,2020-03-03 22:05:03,0.0
2020-02-25 22:10:03,0,2020-02-25 22:10:03,1,2020-02-25 20:55:02,0.0,2020-02-25 20:40:02,0.0,2020-02-25 20:25:02,1.0,2020-02-27 22:10:02,0.0,2020-02-28 22:10:02,0.0,2020-03-02 22:10:02,1.0,2020-02-25 22:10:03,0,2020-02-18 22:10:02,0.0,2020-02-11 22:10:02,0.0,2020-03-03 22:10:02,0.0
2020-02-25 22:15:03,0,2020-02-25 22:15:03,1,2020-02-25 21:00:02,0.0,2020-02-25 20:45:02,0.0,2020-02-25 20:30:02,1.0,2020-02-27 22:15:02,1.0,2020-02-28 22:15:02,0.0,2020-03-02 22:15:02,1.0,2020-02-25 22:15:03,0,2020-02-18 22:15:03,0.0,2020-02-11 22:15:02,0.0,2020-03-03 22:15:02,0.0
2020-02-25 22:20:02,0,2020-02-25 22:20:02,1,2020-02-25 21:05:02,0.0,2020-02-25 20:50:02,0.0,2020-02-25 20:35:02,1.0,2020-02-27 22:20:02,1.0,2020-02-28 22:20:02,0.0,2020-03-02 22:20:02,1.0,2020-02-25 22:20:02,0,2020-02-18 22:20:02,0.0,2020-02-11 22:20:02,0.0,2020-03-03 22:20:02,0.0
2020-02-25 22:25:02,0,2020-02-25 22:25:02,1,2020-02-25 21:10:02,0.0,2020-02-25 20:55:02,0.0,2020-02-25 20:40:02,0.0,2020-02-27 22:25:02,0.0,2020-02-28 22:25:02,0.0,2020-03-02 22:25:02,1.0,2020-02-25 22:25:02,0,2020-02-18 22:25:02,0.0,2020-02-11 22:25:02,0.0,2020-03-03 22:25:28,0.0
2020-02-25 22:30:02,0,2020-02-25 22:30:02,1,2020-02-25 21:15:02,0.0,2020-02-25 21:00:02,0.0,2020-02-25 20:45:02,0.0,2020-02-27 22:30:02,0.0,2020-02-28 22:30:02,0.0,2020-03-02 22:30:02,1.0,2020-02-25 22:30:02,0,2020-02-18 22:30:02,0.0,2020-02-11 22:30:02,0.0,2020-03-03 22:30:03,0.0
2020-02-25 22:35:02,0,2020-02-25 22:35:02,1,2020-02-25 21:20:02,1.0,2020-02-25 21:05:02,0.0,2020-02-25 20:50:02,0.0,2020-02-27 22:35:02,0.0,2020-02-28 22:35:02,0.0,2020-03-02 22:35:02,1.0,2020-02-25 22:35:02,0,2020-02-18 22:35:02,0.0,2020-02-11 22:35:02,0.0,2020-03-03 22:35:02,0.0
2020-02-25 22:40:02,0,2020-02-25 22:40:02,1,2020-02-25 21:25:02,1.0,2020-02-25 21:10:02,0.0,2020-02-25 20:55:02,0.0,2020-02-27 22:40:02,0.0,2020-02-28 22:40:02,0.0,2020-03-02 22:40:02,1.0,2020-02-25 22:40:02,0,2020-02-18 22:40:02,1.0,2020-02-11 22:40:02,0.0,2020-03-03 22:40:02,0.0
2020-02-25 22:45:02,0,2020-02-25 22:45:02,1,2020-02-25 21:30:01,1.0,2020-02-25 21:15:02,0.0,2020-02-25 21:00:02,0.0,2020-02-27 22:45:02,1.0,2020-02-28 22:45:02,0.0,2020-03-02 22:45:02,1.0,2020-02-25 22:45:02,0,2020-02-18 22:45:02,1.0,2020-02-11 22:45:02,0.0,2020-03-03 22:45:02,0.0
2020-02-25 22:50:02,0,2020-02-25 22:50:02,1,2020-02-25 21:35:02,1.0,2020-02-25 21:20:02,1.0,2020-02-25 21:05:02,0.0,2020-02-27 22:50:02,1.0,2020-02-28 22:50:02,0.0,2020-03-02 22:50:02,1.0,2020-02-25 22:50:02,0,2020-02-18 22:50:02,1.0,2020-02-11 22:50:02,0.0,2020-03-03 22:50:02,0.0
2020-02-25 22:55:02,0,2020-02-25 22:55:02,1,2020-02-25 21:40:02,1.0,2020-02-25 21:25:02,1.0,2020-02-25 21:10:02,0.0,2020-02-27 22:55:02,0.0,2020-02-28 22:55:02,0.0,2020-03-02 22:55:02,1.0,2020-02-25 22:55:02,0,2020-02-18 22:55:02,1.0,2020-02-11 22:55:02,0.0,2020-03-03 22:55:02,0.0
2020-02-25 23:00:02,0,2020-02-25 23:00:02,1,2020-02-25 21:45:02,0.0,2020-02-25 21:30:01,1.0,2020-02-25 21:15:02,0.0,2020-02-27 23:00:02,0.0,2020-02-28 23:00:02,0.0,2020-03-02 23:00:02,1.0,2020-02-25 23:00:02,0,2020-02-18 23:00:02,1.0,2020-02-11 23:00:02,0.0,2020-03-03 23:00:02,0.0
2020-02-25 23:05:02,0,2020-02-25 23:05:02,1,2020-02-25 21:50:02,0.0,2020-02-25 21:35:02,1.0,2020-02-25 21:20:02,1.0,2020-02-27 23:05:02,0.0,2020-02-28 23:05:02,0.0,2020-03-02 23:05:02,0.0,2020-02-25 23:05:02,0,2020-02-18 23:05:02,1.0,2020-02-11 23:05:02,0.0,2020-03-03 23:05:02,0.0
2020-02-25 23:10:02,0,2020-02-25 23:10:02,1,2020-02-25 21:55:02,0.0,2020-02-25 21:40:02,1.0,2020-02-25 21:25:02,1.0,2020-02-27 23:10:02,0.0,2020-02-28 23:10:02,0.0,2020-03-02 23:10:02,0.0,2020-02-25 23:10:02,0,2020-02-18 23:10:02,1.0,2020-02-11 23:10:02,0.0,2020-03-03 23:10:02,0.0
2020-02-25 23:15:02,0,2020-02-25 23:15:02,1,2020-02-25 22:00:02,0.0,2020-02-25 21:45:02,0.0,2020-02-25 21:30:01,1.0,2020-02-27 23:15:02,0.0,2020-02-28 23:15:02,0.0,2020-03-02 23:15:02,0.0,2020-02-25 23:15:02,0,2020-02-18 23:15:02,2.0,2020-02-11 23:15:02,0.0,2020-03-03 23:15:03,0.0
2020-02-25 23:20:02,0,2020-02-25 23:20:02,1,2020-02-25 22:05:02,0.0,2020-02-25 21:50:02,0.0,2020-02-25 21:35:02,1.0,2020-02-27 23:20:02,0.0,2020-02-28 23:20:02,0.0,2020-03-02 23:20:02,0.0,2020-02-25 23:20:02,0,2020-02-18 23:20:02,2.0,2020-02-11 23:20:02,0.0,2020-03-03 23:20:03,0.0
2020-02-25 23:25:02,0,2020-02-25 23:25:02,1,2020-02-25 22:10:03,0.0,2020-02-25 21:55:02,0.0,2020-02-25 21:40:02,1.0,2020-02-27 23:25:02,0.0,2020-02-28 23:25:02,0.0,2020-03-02 23:25:02,0.0,2020-02-25 23:25:02,0,2020-02-18 23:25:02,2.0,2020-02-11 23:25:02,0.0,2020-03-03 23:25:02,0.0
2020-02-25 23:30:02,0,2020-02-25 23:30:02,1,2020-02-25 22:15:03,0.0,2020-02-25 22:00:02,0.0,2020-02-25 21:45:02,0.0,2020-02-27 23:30:02,0.0,2020-02-28 23:32:09,0.0,2020-03-02 23:30:02,0.0,2020-02-25 23:30:02,0,2020-02-18 23:30:02,2.0,2020-02-11 23:30:02,0.0,2020-03-03 23:30:27,0.0
2020-02-25 23:35:02,0,2020-02-25 23:35:02,1,2020-02-25 22:20:02,0.0,2020-02-25 22:05:02,0.0,2020-02-25 21:50:02,0.0,2020-02-27 23:35:02,0.0,2020-02-28 23:37:09,0.0,2020-03-02 23:35:02,0.0,2020-02-25 23:35:02,0,2020-02-18 23:35:02,0.0,2020-02-11 23:35:02,0.0,2020-03-03 23:35:02,0.0
2020-02-25 23:40:02,0,2020-02-25 23:40:02,1,2020-02-25 22:25:02,0.0,2020-02-25 22:10:03,0.0,2020-02-25 21:55:02,0.0,2020-02-27 23:40:02,0.0,2020-02-28 23:42:09,0.0,2020-03-02 23:40:02,0.0,2020-02-25 23:40:02,0,2020-02-18 23:40:02,0.0,2020-02-11 23:40:02,0.0,2020-03-03 23:40:03,0.0
2020-02-25 23:45:02,0,2020-02-25 23:45:02,1,2020-02-25 22:30:02,0.0,2020-02-25 22:15:03,0.0,2020-02-25 22:00:02,0.0,2020-02-27 23:45:02,0.0,2020-02-28 23:47:09,0.0,2020-03-02 23:45:02,0.0,2020-02-25 23:45:02,0,2020-02-18 23:45:02,0.0,2020-02-11 23:45:02,0.0,2020-03-03 23:45:02,0.0
2020-02-25 23:50:02,0,2020-02-25 23:50:02,1,2020-02-25 22:35:02,0.0,2020-02-25 22:20:02,0.0,2020-02-25 22:05:02,0.0,2020-02-27 23:50:02,0.0,2020-02-28 23:50:02,0.0,2020-03-02 23:50:02,0.0,2020-02-25 23:50:02,0,2020-02-18 23:50:02,0.0,2020-02-11 23:50:02,0.0,2020-03-03 23:50:02,0.0
2020-02-25 23:55:02,0,2020-02-25 23:55:02,1,2020-02-25 22:40:02,0.0,2020-02-25 22:25:02,0.0,2020-02-25 22:10:03,0.0,2020-02-27 23:55:02,0.0,2020-02-28 23:57:09,0.0,2020-03-02 23:55:02,0.0,2020-02-25 23:55:02,0,2020-02-18 23:55:02,0.0,2020-02-11 23:55:02,0.0,2020-03-03 23:55:02,0.0
2020-02-26 00:00:02,0,2020-02-26 00:00:02,2,2020-02-25 22:45:02,0.0,2020-02-25 22:30:02,0.0,2020-02-25 22:15:03,0.0,2020-02-28 00:00:02,0.0,2020-03-02 00:00:02,4.0,2020-03-03 00:00:02,0.0,2020-02-26 00:00:02,0,2020-02-19 00:00:02,0.0,2020-02-12 00:00:02,0.0,2020-03-04 00:00:02,0.0
2020-02-26 00:05:03,0,2020-02-26 00:05:03,2,2020-02-25 22:50:02,0.0,2020-02-25 22:35:02,0.0,2020-02-25 22:20:02,0.0,2020-02-28 00:05:28,0.0,2020-03-02 00:05:02,4.0,2020-03-03 00:05:02,0.0,2020-02-26 00:05:03,0,2020-02-19 00:05:02,0.0,2020-02-12 00:05:02,0.0,2020-03-04 00:05:04,0.0
2020-02-26 00:10:02,0,2020-02-26 00:10:02,2,2020-02-25 22:55:02,0.0,2020-02-25 22:40:02,0.0,2020-02-25 22:25:02,0.0,2020-02-28 00:10:02,0.0,2020-03-02 00:10:02,4.0,2020-03-03 00:10:02,0.0,2020-02-26 00:10:02,0,2020-02-19 00:10:02,0.0,2020-02-12 00:10:02,0.0,2020-03-04 00:10:02,0.0
2020-02-26 00:15:02,0,2020-02-26 00:15:02,2,2020-02-25 23:00:02,0.0,2020-02-25 22:45:02,0.0,2020-02-25 22:30:02,0.0,2020-02-28 00:15:02,0.0,2020-03-02 00:15:02,4.0,2020-03-03 00:15:02,0.0,2020-02-26 00:15:02,0,2020-02-19 00:15:02,0.0,2020-02-12 00:15:02,1.0,2020-03-04 00:15:02,0.0
2020-02-26 00:20:02,0,2020-02-26 00:20:02,2,2020-02-25 23:05:02,0.0,2020-02-25 22:50:02,0.0,2020-02-25 22:35:02,0.0,2020-02-28 00:20:02,0.0,2020-03-02 00:20:03,4.0,2020-03-03 00:20:02,0.0,2020-02-26 00:20:02,0,2020-02-19 00:20:02,0.0,2020-02-12 00:20:02,1.0,2020-03-04 00:20:02,0.0
2020-02-26 00:25:02,0,2020-02-26 00:25:02,2,2020-02-25 23:10:02,0.0,2020-02-25 22:55:02,0.0,2020-02-25 22:40:02,0.0,2020-02-28 00:25:02,0.0,2020-03-02 00:25:27,4.0,2020-03-03 00:25:02,0.0,2020-02-26 00:25:02,0,2020-02-19 00:25:02,0.0,2020-02-12 00:25:02,1.0,2020-03-04 00:25:02,0.0
2020-02-26 00:30:02,0,2020-02-26 00:30:02,2,2020-02-25 23:15:02,0.0,2020-02-25 23:00:02,0.0,2020-02-25 22:45:02,0.0,2020-02-28 00:30:02,0.0,2020-03-02 00:30:02,4.0,2020-03-03 00:30:02,0.0,2020-02-26 00:30:02,0,2020-02-19 00:30:02,0.0,2020-02-12 00:30:02,1.0,2020-03-04 00:30:03,0.0
2020-02-26 00:35:02,0,2020-02-26 00:35:02,2,2020-02-25 23:20:02,0.0,2020-02-25 23:05:02,0.0,2020-02-25 22:50:02,0.0,2020-02-28 00:35:02,0.0,2020-03-02 00:35:02,4.0,2020-03-03 00:35:02,0.0,2020-02-26 00:35:02,0,2020-02-19 00:35:02,0.0,2020-02-12 00:35:02,1.0,2020-03-04 00:35:27,0.0
2020-02-26 00:40:02,0,2020-02-26 00:40:02,2,2020-02-25 23:25:02,0.0,2020-02-25 23:10:02,0.0,2020-02-25 22:55:02,0.0,2020-02-28 00:40:02,0.0,2020-03-02 00:40:02,4.0,2020-03-03 00:40:02,0.0,2020-02-26 00:40:02,0,2020-02-19 00:40:02,0.0,2020-02-12 00:40:02,1.0,2020-03-04 00:40:02,0.0
2020-02-26 00:45:02,0,2020-02-26 00:45:02,2,2020-02-25 23:30:02,0.0,2020-02-25 23:15:02,0.0,2020-02-25 23:00:02,0.0,2020-02-28 00:45:02,0.0,2020-03-02 00:45:02,4.0,2020-03-03 00:45:02,0.0,2020-02-26 00:45:02,0,2020-02-19 00:45:02,0.0,2020-02-12 00:45:02,1.0,2020-03-04 00:45:02,0.0
2020-02-26 00:50:02,0,2020-02-26 00:50:02,2,2020-02-25 23:35:02,0.0,2020-02-25 23:20:02,0.0,2020-02-25 23:05:02,0.0,2020-02-28 00:50:03,0.0,2020-03-02 00:50:29,4.0,2020-03-03 00:50:04,0.0,2020-02-26 00:50:02,0,2020-02-19 00:50:28,0.0,2020-02-12 00:50:28,1.0,2020-03-04 00:50:28,0.0
2020-02-26 00:55:02,0,2020-02-26 00:55:02,2,2020-02-25 23:40:02,0.0,2020-02-25 23:25:02,0.0,2020-02-25 23:10:02,0.0,2020-02-28 00:55:02,0.0,2020-03-02 00:55:03,4.0,2020-03-03 00:55:02,0.0,2020-02-26 00:55:02,0,2020-02-19 00:55:02,0.0,2020-02-12 00:55:02,1.0,2020-03-04 00:55:02,0.0
2020-02-26 01:00:02,0,2020-02-26 01:00:02,2,2020-02-25 23:45:02,0.0,2020-02-25 23:30:02,0.0,2020-02-25 23:15:02,0.0,2020-02-28 01:00:02,0.0,2020-03-02 01:00:02,4.0,2020-03-03 01:00:02,0.0,2020-02-26 01:00:02,0,2020-02-19 01:00:02,0.0,2020-02-12 01:00:02,1.0,2020-03-04 01:00:03,0.0
2020-02-26 01:05:02,0,2020-02-26 01:05:02,2,2020-02-25 23:50:02,0.0,2020-02-25 23:35:02,0.0,2020-02-25 23:20:02,0.0,2020-02-28 01:05:02,0.0,2020-03-02 01:05:02,4.0,2020-03-03 01:05:02,0.0,2020-02-26 01:05:02,0,2020-02-19 01:05:02,0.0,2020-02-12 01:05:02,1.0,2020-03-04 01:05:02,0.0
2020-02-26 01:10:02,0,2020-02-26 01:10:02,2,2020-02-25 23:55:02,0.0,2020-02-25 23:40:02,0.0,2020-02-25 23:25:02,0.0,2020-02-28 01:10:02,0.0,2020-03-02 01:10:03,4.0,2020-03-03 01:10:02,0.0,2020-02-26 01:10:02,0,2020-02-19 01:10:02,0.0,2020-02-12 01:10:02,1.0,2020-03-04 01:10:02,0.0
2020-02-26 01:15:02,0,2020-02-26 01:15:02,2,2020-02-26 00:00:02,0.0,2020-02-25 23:45:02,0.0,2020-02-25 23:30:02,0.0,2020-02-28 01:15:02,0.0,2020-03-02 01:15:03,4.0,2020-03-03 01:15:02,0.0,2020-02-26 01:15:02,0,2020-02-19 01:15:02,0.0,2020-02-12 01:15:02,1.0,2020-03-04 01:15:02,0.0
2020-02-26 01:20:02,0,2020-02-26 01:20:02,2,2020-02-26 00:05:03,0.0,2020-02-25 23:50:02,0.0,2020-02-25 23:35:02,0.0,2020-02-28 01:20:02,0.0,2020-03-02 01:20:02,4.0,2020-03-03 01:20:02,0.0,2020-02-26 01:20:02,0,2020-02-19 01:20:02,0.0,2020-02-12 01:20:02,1.0,2020-03-04 01:20:02,0.0
2020-02-26 01:25:02,0,2020-02-26 01:25:02,2,2020-02-26 00:10:02,0.0,2020-02-25 23:55:02,0.0,2020-02-25 23:40:02,0.0,2020-02-28 01:25:02,0.0,2020-03-02 01:25:02,4.0,2020-03-03 01:25:02,0.0,2020-02-26 01:25:02,0,2020-02-19 01:25:02,0.0,2020-02-12 01:25:02,1.0,2020-03-04 01:25:03,0.0
2020-02-26 01:30:03,0,2020-02-26 01:30:03,2,2020-02-26 00:15:02,0.0,2020-02-26 00:00:02,0.0,2020-02-25 23:45:02,0.0,2020-02-28 01:30:02,0.0,2020-03-02 01:30:02,4.0,2020-03-03 01:30:02,0.0,2020-02-26 01:30:03,0,2020-02-19 01:30:02,0.0,2020-02-12 01:30:02,1.0,2020-03-04 01:30:02,0.0
2020-02-26 01:35:03,0,2020-02-26 01:35:03,2,2020-02-26 00:20:02,0.0,2020-02-26 00:05:03,0.0,2020-02-25 23:50:02,0.0,2020-02-28 01:35:02,0.0,2020-03-02 01:35:02,4.0,2020-03-03 01:35:02,0.0,2020-02-26 01:35:03,0,2020-02-19 01:35:02,0.0,2020-02-12 01:35:02,1.0,2020-03-04 01:35:03,0.0
2020-02-26 01:40:02,0,2020-02-26 01:40:02,2,2020-02-26 00:25:02,0.0,2020-02-26 00:10:02,0.0,2020-02-25 23:55:02,0.0,2020-02-28 01:40:02,0.0,2020-03-02 01:40:02,4.0,2020-03-03 01:40:02,0.0,2020-02-26 01:40:02,0,2020-02-19 01:40:02,0.0,2020-02-12 01:40:02,1.0,2020-03-04 01:40:02,0.0
2020-02-26 01:45:02,0,2020-02-26 01:45:02,2,2020-02-26 00:30:02,0.0,2020-02-26 00:15:02,0.0,2020-02-26 00:00:02,0.0,2020-02-28 01:45:02,0.0,2020-03-02 01:45:02,4.0,2020-03-03 01:45:02,0.0,2020-02-26 01:45:02,0,2020-02-19 01:45:02,0.0,2020-02-12 01:45:02,1.0,2020-03-04 01:45:02,0.0
2020-02-26 01:50:02,0,2020-02-26 01:50:02,2,2020-02-26 00:35:02,0.0,2020-02-26 00:20:02,0.0,2020-02-26 00:05:03,0.0,2020-02-28 01:50:02,0.0,2020-03-02 01:50:02,4.0,2020-03-03 01:50:02,0.0,2020-02-26 01:50:02,0,2020-02-19 01:50:02,0.0,2020-02-12 01:50:02,1.0,2020-03-04 01:50:03,0.0
2020-02-26 01:55:02,0,2020-02-26 01:55:02,2,2020-02-26 00:40:02,0.0,2020-02-26 00:25:02,0.0,2020-02-26 00:10:02,0.0,2020-02-28 01:55:02,0.0,2020-03-02 01:55:02,4.0,2020-03-03 01:55:02,0.0,2020-02-26 01:55:02,0,2020-02-19 01:55:02,0.0,2020-02-12 01:55:02,1.0,2020-03-04 01:55:02,0.0
2020-02-26 02:00:02,0,2020-02-26 02:00:02,2,2020-02-26 00:45:02,0.0,2020-02-26 00:30:02,0.0,2020-02-26 00:15:02,0.0,2020-02-28 02:00:02,0.0,2020-03-02 02:00:02,4.0,2020-03-03 02:00:02,0.0,2020-02-26 02:00:02,0,2020-02-19 02:00:02,0.0,2020-02-12 02:00:02,1.0,2020-03-04 02:00:02,0.0
2020-02-26 02:05:02,0,2020-02-26 02:05:02,2,2020-02-26 00:50:02,0.0,2020-02-26 00:35:02,0.0,2020-02-26 00:20:02,0.0,2020-02-28 02:05:02,0.0,2020-03-02 02:05:02,4.0,2020-03-03 02:05:02,0.0,2020-02-26 02:05:02,0,2020-02-19 02:05:02,0.0,2020-02-12 02:05:02,1.0,2020-03-04 02:05:02,0.0
2020-02-26 02:10:02,0,2020-02-26 02:10:02,2,2020-02-26 00:55:02,0.0,2020-02-26 00:40:02,0.0,2020-02-26 00:25:02,0.0,2020-02-28 02:10:02,0.0,2020-03-02 02:10:02,4.0,2020-03-03 02:10:02,0.0,2020-02-26 02:10:02,0,2020-02-19 02:10:02,0.0,2020-02-12 02:10:02,1.0,2020-03-04 02:10:02,0.0
2020-02-26 02:15:02,0,2020-02-26 02:15:02,2,2020-02-26 01:00:02,0.0,2020-02-26 00:45:02,0.0,2020-02-26 00:30:02,0.0,2020-02-28 02:15:02,0.0,2020-03-02 02:15:02,4.0,2020-03-03 02:15:02,0.0,2020-02-26 02:15:02,0,2020-02-19 02:15:02,0.0,2020-02-12 02:15:02,1.0,2020-03-04 02:15:03,0.0
