,Original Time,k-3-q,k-2-q,k-1-q,Occupancy,Occupancy Time
317,2020-01-03 12:30:02,0.6,0.55,0.525,0.475,2020-01-03 12:55:02
318,2020-01-03 12:35:02,0.55,0.525,0.55,0.475,2020-01-03 13:00:02
319,2020-01-03 12:40:02,0.525,0.55,0.525,0.55,2020-01-03 13:05:02
320,2020-01-03 12:45:02,0.55,0.525,0.475,0.5,2020-01-03 13:10:02
321,2020-01-03 12:50:02,0.525,0.475,0.475,0.525,2020-01-03 13:15:02
322,2020-01-03 12:55:02,0.475,0.475,0.55,0.525,2020-01-03 13:20:02
323,2020-01-03 13:00:02,0.475,0.55,0.5,0.5,2020-01-03 13:25:02
324,2020-01-03 13:05:02,0.55,0.5,0.525,0.5,2020-01-03 13:30:02
325,2020-01-03 13:10:02,0.5,0.525,0.525,0.475,2020-01-03 13:35:02
326,2020-01-03 13:15:02,0.525,0.525,0.5,0.55,2020-01-03 13:40:02
327,2020-01-03 13:20:02,0.525,0.5,0.5,0.55,2020-01-03 13:45:02
328,2020-01-03 13:25:02,0.5,0.5,0.475,0.5,2020-01-03 13:50:02
329,2020-01-03 13:30:02,0.5,0.475,0.55,0.5,2020-01-03 13:55:02
330,2020-01-03 13:35:02,0.475,0.55,0.55,0.45,2020-01-03 14:00:02
331,2020-01-03 13:40:02,0.55,0.55,0.5,0.475,2020-01-03 14:05:02
332,2020-01-03 13:45:02,0.55,0.5,0.5,0.5,2020-01-03 14:10:03
333,2020-01-03 13:50:02,0.5,0.5,0.45,0.5,2020-01-03 14:15:02
334,2020-01-03 13:55:02,0.5,0.45,0.475,0.5,2020-01-03 14:20:02
335,2020-01-03 14:00:02,0.45,0.475,0.5,0.5,2020-01-03 14:25:02
336,2020-01-03 14:05:02,0.475,0.5,0.5,0.5,2020-01-03 14:30:02
337,2020-01-03 14:10:03,0.5,0.5,0.5,0.525,2020-01-03 14:35:02
338,2020-01-03 14:15:02,0.5,0.5,0.5,0.525,2020-01-03 14:40:02
339,2020-01-03 14:20:02,0.5,0.5,0.5,0.45,2020-01-03 14:45:02
340,2020-01-03 14:25:02,0.5,0.5,0.525,0.425,2020-01-03 14:50:02
341,2020-01-03 14:30:02,0.5,0.525,0.525,0.425,2020-01-03 14:55:02
342,2020-01-03 14:35:02,0.525,0.525,0.45,0.375,2020-01-03 15:00:03
343,2020-01-03 14:40:02,0.525,0.45,0.425,0.4,2020-01-03 15:05:02
344,2020-01-03 14:45:02,0.45,0.425,0.425,0.275,2020-01-03 15:10:02
345,2020-01-03 14:50:02,0.425,0.425,0.375,0.175,2020-01-03 15:15:02
346,2020-01-03 14:55:02,0.425,0.375,0.4,0.175,2020-01-03 15:20:02
347,2020-01-03 15:00:03,0.375,0.4,0.275,0.175,2020-01-03 15:25:02
348,2020-01-03 15:05:02,0.4,0.275,0.175,0.175,2020-01-03 15:30:02
349,2020-01-03 15:10:02,0.275,0.175,0.175,0.225,2020-01-03 15:35:02
350,2020-01-03 15:15:02,0.175,0.175,0.175,0.3,2020-01-03 15:40:02
351,2020-01-03 15:20:02,0.175,0.175,0.175,0.325,2020-01-03 15:45:02
352,2020-01-03 15:25:02,0.175,0.175,0.225,0.275,2020-01-03 15:50:02
353,2020-01-03 15:30:02,0.175,0.225,0.3,0.225,2020-01-03 15:55:02
354,2020-01-03 15:35:02,0.225,0.3,0.325,0.2,2020-01-03 16:00:02
355,2020-01-03 15:40:02,0.3,0.325,0.275,0.2,2020-01-03 16:05:02
356,2020-01-03 15:45:02,0.325,0.275,0.225,0.175,2020-01-03 16:10:02
357,2020-01-03 15:50:02,0.275,0.225,0.2,0.15,2020-01-03 16:15:02
358,2020-01-03 15:55:02,0.225,0.2,0.2,0.125,2020-01-03 16:20:02
359,2020-01-03 16:00:02,0.2,0.2,0.175,0.125,2020-01-03 16:25:02
360,2020-01-03 16:05:02,0.2,0.175,0.15,0.15,2020-01-03 16:30:02
361,2020-01-03 16:10:02,0.175,0.15,0.125,0.075,2020-01-03 16:35:02
362,2020-01-03 16:15:02,0.15,0.125,0.125,0.05,2020-01-03 16:40:02
363,2020-01-03 16:20:02,0.125,0.125,0.15,0.0,2020-01-03 16:45:02
364,2020-01-03 16:25:02,0.125,0.15,0.075,0.0,2020-01-03 16:50:02
365,2020-01-03 16:30:02,0.15,0.075,0.05,0.0,2020-01-03 16:55:02
366,2020-01-03 16:35:02,0.075,0.05,0.0,0.0,2020-01-03 17:00:02
367,2020-01-03 16:40:02,0.05,0.0,0.0,0.025,2020-01-03 17:05:02
368,2020-01-03 16:45:02,0.0,0.0,0.0,0.025,2020-01-03 17:10:02
369,2020-01-03 16:50:02,0.0,0.0,0.0,0.0,2020-01-03 17:15:02
370,2020-01-03 16:55:02,0.0,0.0,0.025,0.05,2020-01-03 17:20:02
371,2020-01-03 17:00:02,0.0,0.025,0.025,0.075,2020-01-03 17:25:02
372,2020-01-03 17:05:02,0.025,0.025,0.0,0.0,2020-01-03 17:30:02
373,2020-01-03 17:10:02,0.025,0.0,0.05,0.0,2020-01-03 17:35:02
374,2020-01-03 17:15:02,0.0,0.05,0.075,0.05,2020-01-03 17:40:02
375,2020-01-03 17:20:02,0.05,0.075,0.0,0.0,2020-01-03 17:45:02
376,2020-01-03 17:25:02,0.075,0.0,0.0,0.025,2020-01-03 17:50:02
377,2020-01-03 17:30:02,0.0,0.0,0.05,0.0,2020-01-03 17:55:02
378,2020-01-03 17:35:02,0.0,0.05,0.0,0.0,2020-01-03 18:00:02
379,2020-01-03 17:40:02,0.05,0.0,0.025,0.025,2020-01-03 18:05:02
380,2020-01-03 17:45:02,0.0,0.025,0.0,0.0,2020-01-03 18:10:02
381,2020-01-03 17:50:02,0.025,0.0,0.0,0.025,2020-01-03 18:15:02
382,2020-01-03 17:55:02,0.0,0.0,0.025,0.025,2020-01-03 18:20:02
383,2020-01-03 18:00:02,0.0,0.025,0.0,0.05,2020-01-03 18:25:02
384,2020-01-03 18:05:02,0.025,0.0,0.025,0.075,2020-01-03 18:30:02
385,2020-01-03 18:10:02,0.0,0.025,0.025,0.05,2020-01-03 18:35:02
386,2020-01-03 18:15:02,0.025,0.025,0.05,0.075,2020-01-03 18:40:02
387,2020-01-03 18:20:02,0.025,0.05,0.075,0.1,2020-01-03 18:45:02
388,2020-01-03 18:25:02,0.05,0.075,0.05,0.1,2020-01-03 18:50:02
389,2020-01-03 18:30:02,0.075,0.05,0.075,0.125,2020-01-03 18:55:02
390,2020-01-03 18:35:02,0.05,0.075,0.1,0.125,2020-01-03 19:00:02
391,2020-01-03 18:40:02,0.075,0.1,0.1,0.125,2020-01-03 19:05:02
392,2020-01-03 18:45:02,0.1,0.1,0.125,0.125,2020-01-03 19:10:02
393,2020-01-03 18:50:02,0.1,0.125,0.125,0.075,2020-01-03 19:15:02
394,2020-01-03 18:55:02,0.125,0.125,0.125,0.025,2020-01-03 19:20:02
395,2020-01-03 19:00:02,0.125,0.125,0.125,0.0,2020-01-03 19:25:02
396,2020-01-03 19:05:02,0.125,0.125,0.075,0.0,2020-01-03 19:30:02
397,2020-01-03 19:10:02,0.125,0.075,0.025,0.025,2020-01-03 19:35:02
398,2020-01-03 19:15:02,0.075,0.025,0.0,0.075,2020-01-03 19:40:02
399,2020-01-03 19:20:02,0.025,0.0,0.0,0.05,2020-01-03 19:45:02
400,2020-01-03 19:25:02,0.0,0.0,0.025,0.05,2020-01-03 19:50:02
401,2020-01-03 19:30:02,0.0,0.025,0.075,0.0,2020-01-03 19:55:02
402,2020-01-03 19:35:02,0.025,0.075,0.05,0.0,2020-01-03 20:00:02
403,2020-01-03 19:40:02,0.075,0.05,0.05,0.0,2020-01-03 20:05:02
404,2020-01-03 19:45:02,0.05,0.05,0.0,0.0,2020-01-03 20:10:02
405,2020-01-03 19:50:02,0.05,0.0,0.0,0.0,2020-01-03 20:15:02
406,2020-01-03 19:55:02,0.0,0.0,0.0,0.0,2020-01-03 20:20:02
407,2020-01-03 20:00:02,0.0,0.0,0.0,0.0,2020-01-03 20:25:02
408,2020-01-03 20:05:02,0.0,0.0,0.0,0.0,2020-01-03 20:30:02
409,2020-01-03 20:10:02,0.0,0.0,0.0,0.0,2020-01-03 20:35:02
410,2020-01-03 20:15:02,0.0,0.0,0.0,0.0,2020-01-03 20:40:02
411,2020-01-03 20:20:02,0.0,0.0,0.0,0.025,2020-01-03 20:45:02
412,2020-01-03 20:25:02,0.0,0.0,0.0,0.025,2020-01-03 20:50:02
413,2020-01-03 20:30:02,0.0,0.0,0.0,0.075,2020-01-03 20:55:02
414,2020-01-03 20:35:02,0.0,0.0,0.025,0.075,2020-01-03 21:00:02
415,2020-01-03 20:40:02,0.0,0.025,0.025,0.05,2020-01-03 21:05:02
416,2020-01-03 20:45:02,0.025,0.025,0.075,0.075,2020-01-03 21:10:02
417,2020-01-03 20:50:02,0.025,0.075,0.075,0.075,2020-01-03 21:15:02
418,2020-01-03 20:55:02,0.075,0.075,0.05,0.075,2020-01-03 21:20:02
419,2020-01-03 21:00:02,0.075,0.05,0.075,0.05,2020-01-03 21:25:02
420,2020-01-03 21:05:02,0.05,0.075,0.075,0.05,2020-01-03 21:30:02
421,2020-01-03 21:10:02,0.075,0.075,0.075,0.05,2020-01-03 21:35:02
422,2020-01-03 21:15:02,0.075,0.075,0.05,0.025,2020-01-03 21:40:03
423,2020-01-03 21:20:02,0.075,0.05,0.05,0.0,2020-01-03 21:45:02
424,2020-01-03 21:25:02,0.05,0.05,0.05,0.0,2020-01-03 21:50:02
425,2020-01-03 21:30:02,0.05,0.05,0.025,0.0,2020-01-03 21:55:02
426,2020-01-03 21:35:02,0.05,0.025,0.0,0.025,2020-01-03 22:00:02
427,2020-01-03 21:40:03,0.025,0.0,0.0,0.025,2020-01-03 22:05:02
428,2020-01-03 21:45:02,0.0,0.0,0.0,0.025,2020-01-03 22:10:02
429,2020-01-03 21:50:02,0.0,0.0,0.025,0.0,2020-01-03 22:15:02
430,2020-01-03 21:55:02,0.0,0.025,0.025,0.0,2020-01-03 22:20:02
431,2020-01-03 22:00:02,0.025,0.025,0.025,0.0,2020-01-03 22:25:02
432,2020-01-03 22:05:02,0.025,0.025,0.0,0.0,2020-01-03 22:30:02
433,2020-01-03 22:10:02,0.025,0.0,0.0,0.0,2020-01-03 22:35:02
434,2020-01-03 22:15:02,0.0,0.0,0.0,0.0,2020-01-03 22:40:02
435,2020-01-03 22:20:02,0.0,0.0,0.0,0.0,2020-01-03 22:45:02
436,2020-01-03 22:25:02,0.0,0.0,0.0,0.0,2020-01-03 22:50:02
437,2020-01-03 22:30:02,0.0,0.0,0.0,0.0,2020-01-03 22:55:02
438,2020-01-03 22:35:02,0.0,0.0,0.0,0.0,2020-01-03 23:00:02
439,2020-01-03 22:40:02,0.0,0.0,0.0,0.0,2020-01-03 23:05:02
440,2020-01-03 22:45:02,0.0,0.0,0.0,0.0,2020-01-03 23:10:02
441,2020-01-03 22:50:02,0.0,0.0,0.0,0.0,2020-01-03 23:15:02
442,2020-01-03 22:55:02,0.0,0.0,0.0,0.0,2020-01-03 23:20:02
443,2020-01-03 23:00:02,0.0,0.0,0.0,0.0,2020-01-03 23:25:02
444,2020-01-03 23:05:02,0.0,0.0,0.0,0.0,2020-01-03 23:30:02
445,2020-01-03 23:10:02,0.0,0.0,0.0,0.0,2020-01-03 23:35:02
446,2020-01-03 23:15:02,0.0,0.0,0.0,0.0,2020-01-03 23:40:02
447,2020-01-03 23:20:02,0.0,0.0,0.0,0.025,2020-01-03 23:45:02
448,2020-01-03 23:25:02,0.0,0.0,0.0,0.0,2020-01-03 23:50:02
449,2020-01-03 23:30:02,0.0,0.0,0.0,0.025,2020-01-03 23:55:02
450,2020-01-03 23:35:02,0.0,0.0,0.025,0.0,2020-01-04 00:00:02
451,2020-01-03 23:40:02,0.0,0.025,0.0,0.0,2020-01-04 00:05:02
452,2020-01-03 23:45:02,0.025,0.0,0.025,0.0,2020-01-04 00:10:02
453,2020-01-03 23:50:02,0.0,0.025,0.0,0.0,2020-01-04 00:15:02
454,2020-01-03 23:55:02,0.025,0.0,0.0,0.0,2020-01-04 00:20:02
455,2020-01-04 00:00:02,0.0,0.0,0.0,0.05,2020-01-04 00:25:02
456,2020-01-04 00:05:02,0.0,0.0,0.0,0.05,2020-01-04 00:30:02
457,2020-01-04 00:10:02,0.0,0.0,0.0,0.05,2020-01-04 00:35:02
458,2020-01-04 00:15:02,0.0,0.0,0.05,0.05,2020-01-04 00:40:02
459,2020-01-04 00:20:02,0.0,0.05,0.05,0.05,2020-01-04 00:45:02
460,2020-01-04 00:25:02,0.05,0.05,0.05,0.05,2020-01-04 00:50:04
461,2020-01-04 00:30:02,0.05,0.05,0.05,0.05,2020-01-04 00:55:02
462,2020-01-04 00:35:02,0.05,0.05,0.05,0.05,2020-01-04 01:00:02
463,2020-01-04 00:40:02,0.05,0.05,0.05,0.05,2020-01-04 01:05:02
464,2020-01-04 00:45:02,0.05,0.05,0.05,0.05,2020-01-04 01:10:02
465,2020-01-04 00:50:04,0.05,0.05,0.05,0.05,2020-01-04 01:15:02
466,2020-01-04 00:55:02,0.05,0.05,0.05,0.05,2020-01-04 01:20:02
467,2020-01-04 01:00:02,0.05,0.05,0.05,0.05,2020-01-04 01:25:02
468,2020-01-04 01:05:02,0.05,0.05,0.05,0.05,2020-01-04 01:30:02
469,2020-01-04 01:10:02,0.05,0.05,0.05,0.05,2020-01-04 01:35:02
470,2020-01-04 01:15:02,0.05,0.05,0.05,0.05,2020-01-04 01:40:02
471,2020-01-04 01:20:02,0.05,0.05,0.05,0.2,2020-01-05 06:25:02
472,2020-01-04 01:25:02,0.05,0.05,0.05,0.2,2020-01-05 06:30:02
473,2020-01-04 01:30:02,0.05,0.05,0.05,0.2,2020-01-05 06:35:02
474,2020-01-04 01:35:02,0.05,0.05,0.2,0.2,2020-01-05 06:40:02
475,2020-01-04 01:40:02,0.05,0.2,0.2,0.2,2020-01-05 06:45:02
476,2020-01-05 06:25:02,0.2,0.2,0.2,0.2,2020-01-05 06:50:02
477,2020-01-05 06:30:02,0.2,0.2,0.2,0.2,2020-01-05 06:55:02
478,2020-01-05 06:35:02,0.2,0.2,0.2,0.2,2020-01-05 07:00:02
479,2020-01-05 06:40:02,0.2,0.2,0.2,0.175,2020-01-05 07:05:02
480,2020-01-05 06:45:02,0.2,0.2,0.2,0.175,2020-01-05 07:10:02
481,2020-01-05 06:50:02,0.2,0.2,0.2,0.175,2020-01-05 07:15:02
482,2020-01-05 06:55:02,0.2,0.2,0.175,0.175,2020-01-05 07:20:02
483,2020-01-05 07:00:02,0.2,0.175,0.175,0.2,2020-01-05 07:25:02
484,2020-01-05 07:05:02,0.175,0.175,0.175,0.2,2020-01-05 07:30:02
485,2020-01-05 07:10:02,0.175,0.175,0.175,0.2,2020-01-05 07:35:02
486,2020-01-05 07:15:02,0.175,0.175,0.2,0.2,2020-01-05 07:40:02
487,2020-01-05 07:20:02,0.175,0.2,0.2,0.225,2020-01-05 07:45:02
488,2020-01-05 07:25:02,0.2,0.2,0.2,0.25,2020-01-05 07:50:02
489,2020-01-05 07:30:02,0.2,0.2,0.2,0.25,2020-01-05 07:55:02
490,2020-01-05 07:35:02,0.2,0.2,0.225,0.25,2020-01-05 08:00:03
491,2020-01-05 07:40:02,0.2,0.225,0.25,0.25,2020-01-05 08:05:02
492,2020-01-05 07:45:02,0.225,0.25,0.25,0.25,2020-01-05 08:10:02
493,2020-01-05 07:50:02,0.25,0.25,0.25,0.25,2020-01-05 08:15:02
494,2020-01-05 07:55:02,0.25,0.25,0.25,0.25,2020-01-05 08:20:02
495,2020-01-05 08:00:03,0.25,0.25,0.25,0.3,2020-01-05 08:25:02
496,2020-01-05 08:05:02,0.25,0.25,0.25,0.3,2020-01-05 08:30:02
497,2020-01-05 08:10:02,0.25,0.25,0.25,0.325,2020-01-05 08:35:02
498,2020-01-05 08:15:02,0.25,0.25,0.3,0.325,2020-01-05 08:40:02
499,2020-01-05 08:20:02,0.25,0.3,0.3,0.325,2020-01-05 08:45:02
500,2020-01-05 08:25:02,0.3,0.3,0.325,0.325,2020-01-05 08:50:02
501,2020-01-05 08:30:02,0.3,0.325,0.325,0.325,2020-01-05 08:55:02
502,2020-01-05 08:35:02,0.325,0.325,0.325,0.325,2020-01-05 09:00:02
503,2020-01-05 08:40:02,0.325,0.325,0.325,0.325,2020-01-05 09:05:02
504,2020-01-05 08:45:02,0.325,0.325,0.325,0.35,2020-01-05 09:10:02
505,2020-01-05 08:50:02,0.325,0.325,0.325,0.35,2020-01-05 09:15:02
506,2020-01-05 08:55:02,0.325,0.325,0.325,0.375,2020-01-05 09:20:02
507,2020-01-05 09:00:02,0.325,0.325,0.35,0.375,2020-01-05 09:25:02
508,2020-01-05 09:05:02,0.325,0.35,0.35,0.375,2020-01-05 09:30:02
509,2020-01-05 09:10:02,0.35,0.35,0.375,0.375,2020-01-05 09:35:02
510,2020-01-05 09:15:02,0.35,0.375,0.375,0.375,2020-01-05 09:40:02
511,2020-01-05 09:20:02,0.375,0.375,0.375,0.375,2020-01-05 09:45:02
512,2020-01-05 09:25:02,0.375,0.375,0.375,0.375,2020-01-05 09:50:02
513,2020-01-05 09:30:02,0.375,0.375,0.375,0.375,2020-01-05 09:55:02
514,2020-01-05 09:35:02,0.375,0.375,0.375,0.375,2020-01-05 10:00:02
515,2020-01-05 09:40:02,0.375,0.375,0.375,0.4,2020-01-05 10:05:02
516,2020-01-05 09:45:02,0.375,0.375,0.375,0.4,2020-01-05 10:10:02
517,2020-01-05 09:50:02,0.375,0.375,0.375,0.45,2020-01-05 10:15:02
518,2020-01-05 09:55:02,0.375,0.375,0.4,0.5,2020-01-05 10:20:02
519,2020-01-05 10:00:02,0.375,0.4,0.4,0.5,2020-01-05 10:25:02
520,2020-01-05 10:05:02,0.4,0.4,0.45,0.55,2020-01-05 10:30:03
521,2020-01-05 10:10:02,0.4,0.45,0.5,0.6,2020-01-05 10:35:02
522,2020-01-05 10:15:02,0.45,0.5,0.5,0.6,2020-01-05 10:40:02
523,2020-01-05 10:20:02,0.5,0.5,0.55,0.6,2020-01-05 10:45:02
524,2020-01-05 10:25:02,0.5,0.55,0.6,0.6,2020-01-05 10:50:02
525,2020-01-05 10:30:03,0.55,0.6,0.6,0.6,2020-01-05 10:55:02
526,2020-01-05 10:35:02,0.6,0.6,0.6,0.6,2020-01-05 11:00:03
527,2020-01-05 10:40:02,0.6,0.6,0.6,0.6,2020-01-05 11:05:02
528,2020-01-05 10:45:02,0.6,0.6,0.6,0.575,2020-01-05 11:10:02
529,2020-01-05 10:50:02,0.6,0.6,0.6,0.55,2020-01-05 11:15:02
530,2020-01-05 10:55:02,0.6,0.6,0.6,0.55,2020-01-05 11:20:02
531,2020-01-05 11:00:03,0.6,0.6,0.575,0.55,2020-01-05 11:25:02
532,2020-01-05 11:05:02,0.6,0.575,0.55,0.55,2020-01-05 11:30:02
533,2020-01-05 11:10:02,0.575,0.55,0.55,0.575,2020-01-05 11:35:02
534,2020-01-05 11:15:02,0.55,0.55,0.55,0.575,2020-01-05 11:40:02
535,2020-01-05 11:20:02,0.55,0.55,0.55,0.6,2020-01-05 11:45:02
536,2020-01-05 11:25:02,0.55,0.55,0.575,0.55,2020-01-05 11:50:02
537,2020-01-05 11:30:02,0.55,0.575,0.575,0.575,2020-01-05 11:55:02
538,2020-01-05 11:35:02,0.575,0.575,0.6,0.55,2020-01-05 12:00:02
539,2020-01-05 11:40:02,0.575,0.6,0.55,0.575,2020-01-05 12:05:02
540,2020-01-05 11:45:02,0.6,0.55,0.575,0.625,2020-01-05 12:10:02
541,2020-01-05 11:50:02,0.55,0.575,0.55,0.575,2020-01-05 12:15:02
542,2020-01-05 11:55:02,0.575,0.55,0.575,0.575,2020-01-05 12:20:02
543,2020-01-05 12:00:02,0.55,0.575,0.625,0.55,2020-01-05 12:25:02
544,2020-01-05 12:05:02,0.575,0.625,0.575,0.55,2020-01-05 12:30:02
545,2020-01-05 12:10:02,0.625,0.575,0.575,0.55,2020-01-05 12:35:02
546,2020-01-05 12:15:02,0.575,0.575,0.55,0.55,2020-01-05 12:40:02
547,2020-01-05 12:20:02,0.575,0.55,0.55,0.55,2020-01-05 12:45:02
548,2020-01-05 12:25:02,0.55,0.55,0.55,0.475,2020-01-05 12:50:02
549,2020-01-05 12:30:02,0.55,0.55,0.55,0.475,2020-01-05 12:55:02
550,2020-01-05 12:35:02,0.55,0.55,0.55,0.475,2020-01-05 13:00:02
551,2020-01-05 12:40:02,0.55,0.55,0.475,0.475,2020-01-05 13:05:02
552,2020-01-05 12:45:02,0.55,0.475,0.475,0.475,2020-01-05 13:10:02
553,2020-01-05 12:50:02,0.475,0.475,0.475,0.5,2020-01-05 13:15:02
554,2020-01-05 12:55:02,0.475,0.475,0.475,0.5,2020-01-05 13:20:02
555,2020-01-05 13:00:02,0.475,0.475,0.475,0.525,2020-01-05 13:25:02
556,2020-01-05 13:05:02,0.475,0.475,0.5,0.6,2020-01-05 13:30:02
557,2020-01-05 13:10:02,0.475,0.5,0.5,0.6,2020-01-05 13:35:02
558,2020-01-05 13:15:02,0.5,0.5,0.525,0.575,2020-01-05 13:40:02
559,2020-01-05 13:20:02,0.5,0.525,0.6,0.575,2020-01-05 13:45:02
560,2020-01-05 13:25:02,0.525,0.6,0.6,0.55,2020-01-05 13:50:02
561,2020-01-05 13:30:02,0.6,0.6,0.575,0.475,2020-01-05 13:55:02
562,2020-01-05 13:35:02,0.6,0.575,0.575,0.475,2020-01-05 14:00:02
563,2020-01-05 13:40:02,0.575,0.575,0.55,0.575,2020-01-05 14:05:02
564,2020-01-05 13:45:02,0.575,0.55,0.475,0.625,2020-01-05 14:10:02
565,2020-01-05 13:50:02,0.55,0.475,0.475,0.7,2020-01-05 14:15:02
566,2020-01-05 13:55:02,0.475,0.475,0.575,0.625,2020-01-05 14:20:02
567,2020-01-05 14:00:02,0.475,0.575,0.625,0.6,2020-01-05 14:25:02
568,2020-01-05 14:05:02,0.575,0.625,0.7,0.55,2020-01-05 14:30:02
569,2020-01-05 14:10:02,0.625,0.7,0.625,0.525,2020-01-05 14:35:02
570,2020-01-05 14:15:02,0.7,0.625,0.6,0.525,2020-01-05 14:40:02
571,2020-01-05 14:20:02,0.625,0.6,0.55,0.525,2020-01-05 14:45:02
572,2020-01-05 14:25:02,0.6,0.55,0.525,0.55,2020-01-05 14:50:02
573,2020-01-05 14:30:02,0.55,0.525,0.525,0.525,2020-01-05 14:55:02
574,2020-01-05 14:35:02,0.525,0.525,0.525,0.55,2020-01-05 15:00:02
575,2020-01-05 14:40:02,0.525,0.525,0.55,0.575,2020-01-05 15:05:03
576,2020-01-05 14:45:02,0.525,0.55,0.525,0.575,2020-01-05 15:10:02
577,2020-01-05 14:50:02,0.55,0.525,0.55,0.575,2020-01-05 15:15:02
578,2020-01-05 14:55:02,0.525,0.55,0.575,0.55,2020-01-05 15:20:02
579,2020-01-05 15:00:02,0.55,0.575,0.575,0.55,2020-01-05 15:25:02
580,2020-01-05 15:05:03,0.575,0.575,0.575,0.575,2020-01-05 15:30:02
581,2020-01-05 15:10:02,0.575,0.575,0.55,0.575,2020-01-05 15:35:02
582,2020-01-05 15:15:02,0.575,0.55,0.55,0.575,2020-01-05 15:40:02
583,2020-01-05 15:20:02,0.55,0.55,0.575,0.575,2020-01-05 15:45:02
584,2020-01-05 15:25:02,0.55,0.575,0.575,0.55,2020-01-05 15:50:02
585,2020-01-05 15:30:02,0.575,0.575,0.575,0.55,2020-01-05 15:55:02
586,2020-01-05 15:35:02,0.575,0.575,0.575,0.55,2020-01-05 16:00:02
587,2020-01-05 15:40:02,0.575,0.575,0.55,0.575,2020-01-05 16:05:02
588,2020-01-05 15:45:02,0.575,0.55,0.55,0.575,2020-01-05 16:10:02
589,2020-01-05 15:50:02,0.55,0.55,0.55,0.65,2020-01-05 16:15:02
590,2020-01-05 15:55:02,0.55,0.55,0.575,0.6,2020-01-05 16:20:02
591,2020-01-05 16:00:02,0.55,0.575,0.575,0.65,2020-01-05 16:25:02
592,2020-01-05 16:05:02,0.575,0.575,0.65,0.675,2020-01-05 16:30:02
593,2020-01-05 16:10:02,0.575,0.65,0.6,0.675,2020-01-05 16:35:02
594,2020-01-05 16:15:02,0.65,0.6,0.65,0.65,2020-01-05 16:40:02
595,2020-01-05 16:20:02,0.6,0.65,0.675,0.7,2020-01-05 16:45:02
596,2020-01-05 16:25:02,0.65,0.675,0.675,0.725,2020-01-05 16:50:02
597,2020-01-05 16:30:02,0.675,0.675,0.65,0.725,2020-01-05 16:55:02
598,2020-01-05 16:35:02,0.675,0.65,0.7,0.725,2020-01-05 17:00:02
599,2020-01-05 16:40:02,0.65,0.7,0.725,0.7,2020-01-05 17:05:02
600,2020-01-05 16:45:02,0.7,0.725,0.725,0.725,2020-01-05 17:10:02
601,2020-01-05 16:50:02,0.725,0.725,0.725,0.7,2020-01-05 17:15:02
602,2020-01-05 16:55:02,0.725,0.725,0.7,0.7,2020-01-05 17:20:02
603,2020-01-05 17:00:02,0.725,0.7,0.725,0.625,2020-01-05 17:25:02
604,2020-01-05 17:05:02,0.7,0.725,0.7,0.65,2020-01-05 17:30:02
605,2020-01-05 17:10:02,0.725,0.7,0.7,0.625,2020-01-05 17:35:02
606,2020-01-05 17:15:02,0.7,0.7,0.625,0.625,2020-01-05 17:40:02
607,2020-01-05 17:20:02,0.7,0.625,0.65,0.625,2020-01-05 17:45:02
608,2020-01-05 17:25:02,0.625,0.65,0.625,0.625,2020-01-05 17:50:02
609,2020-01-05 17:30:02,0.65,0.625,0.625,0.575,2020-01-05 17:55:02
610,2020-01-05 17:35:02,0.625,0.625,0.625,0.6,2020-01-05 18:00:02
611,2020-01-05 17:40:02,0.625,0.625,0.625,0.625,2020-01-05 18:05:02
612,2020-01-05 17:45:02,0.625,0.625,0.575,0.65,2020-01-05 18:10:02
613,2020-01-05 17:50:02,0.625,0.575,0.6,0.725,2020-01-05 18:15:02
614,2020-01-05 17:55:02,0.575,0.6,0.625,0.75,2020-01-05 18:20:02
615,2020-01-05 18:00:02,0.6,0.625,0.65,0.75,2020-01-05 18:25:02
616,2020-01-05 18:05:02,0.625,0.65,0.725,0.825,2020-01-05 18:30:02
617,2020-01-05 18:10:02,0.65,0.725,0.75,0.825,2020-01-05 18:35:02
618,2020-01-05 18:15:02,0.725,0.75,0.75,0.8,2020-01-05 18:40:02
619,2020-01-05 18:20:02,0.75,0.75,0.825,0.775,2020-01-05 18:45:02
620,2020-01-05 18:25:02,0.75,0.825,0.825,0.75,2020-01-05 18:50:02
621,2020-01-05 18:30:02,0.825,0.825,0.8,0.75,2020-01-05 18:55:02
622,2020-01-05 18:35:02,0.825,0.8,0.775,0.75,2020-01-05 19:00:02
623,2020-01-05 18:40:02,0.8,0.775,0.75,0.75,2020-01-05 19:05:02
624,2020-01-05 18:45:02,0.775,0.75,0.75,0.775,2020-01-05 19:10:02
625,2020-01-05 18:50:02,0.75,0.75,0.75,0.775,2020-01-05 19:15:02
626,2020-01-05 18:55:02,0.75,0.75,0.75,0.775,2020-01-05 19:20:02
627,2020-01-05 19:00:02,0.75,0.75,0.775,0.775,2020-01-05 19:25:02
628,2020-01-05 19:05:02,0.75,0.775,0.775,0.8,2020-01-05 19:30:02
629,2020-01-05 19:10:02,0.775,0.775,0.775,0.8,2020-01-05 19:35:02
630,2020-01-05 19:15:02,0.775,0.775,0.775,0.725,2020-01-05 19:40:02
631,2020-01-05 19:20:02,0.775,0.775,0.8,0.725,2020-01-05 19:45:02
632,2020-01-05 19:25:02,0.775,0.8,0.8,0.75,2020-01-05 19:50:02
633,2020-01-05 19:30:02,0.8,0.8,0.725,0.775,2020-01-05 19:55:02
